from_station_id,to_station_id,count,from_station_addy,to_station_addy,from_station_lng,to_station_lng,from_station_lat,to_station_lat,polyline,distance,time
21,91,259,Aberdeen St & Jackson Blvd,Clinton St & Washington Blvd,-87.65478743,-87.64117,41.87772613,41.88338,sgr~Fja_vO?i@?wBEiH?UAW?eAAcFAqBCyBAsBCsB?sC?W?s@?SAwB?K?c@Aa@?O?I?[??AKGIIQIIEAgB@g@AoBQo@M_AAiB@w@BK?O?aBAm@@[?e@Be@B}ABs@@u@@}@@??sAQe@K}@KeCEc@A}AB??FgF@oC?sA?_AAy@AmF??R?hFEf@?nDG,1.375,209
91,134,259,Clinton St & Washington Blvd,Peoria St & Jackson Blvd,-87.64117,-87.649633,41.88338,41.877749,ajs~Fpl|uOb@?hGGbCC|BEbCAtBC??BjBB~D@pC?v@@rAApD?Z@^?d@?R?xB@P?\?lD?R?FBxEDjF??zFId@?,0.821,148
150,267,259,Fort Dearborn Dr & 31st St,Lake Park Ave & 47th St,-87.608218,-87.591875,41.838556,41.809443,grj~Fh~uuO?D?TBz@?p@@|@??^O^MtB}@vBy@f@MfB[|A]xCIx@GNAxAO~A[r@ShBo@~BkApDcCh@a@nGqErBgBjBwBdF_Hd@q@jA_BjAsAj@g@p@i@bAo@`Ag@`Aa@lNcF~D}A|Au@|BwAxUoP`@WnGqEpBiB`BgBb@k@l@y@hBoCT_@??fB_BjAy@p@a@bDuAbAi@jAu@RM??d@bBjAfENj@^rAFl@?|@??PUt@_ALO,2.452,212
212,286,259,Wells St & Hubbard St,Franklin St & Quincy St,-87.634262,-87.634793,41.889933,41.878724,ost~Fba{uO?m@?sB?cD??rA?nAAdBAj@CfAC^AT?bD?F?XAN?bAAX@JA^Ax@?D?~BAzBAbCCj@CLKFAt@A|B@|BKtAAl@?d@?f@Al@?bC?|B???B|G??`CA???FBhE,0.99,178
248,322,259,Woodlawn Ave & 55th St,Kimbark Ave & 53rd St,-87.596471,-87.594747,41.795264,41.799568,kcb~FhusuOcGFkC@sCFyDAkBA??CiCAuD?s@,0.387,75
255,6,259,Indiana Ave & Roosevelt Rd,Dusable Harbor,-87.623041,-87.61279454,41.867888,41.88504199,qip~FhayuOe@AmAAS?[?e@?cA?W?_@?{ABo@?gA@sBB{@@mA?aB?k@?mB@??G_ECkBAiBCoG?]Ai@?{@?eF?iA@{CAu@?g@?o@??M?gDBeA@iGFm@?qCD{HDiC@yBBq@@gEBk@Ai@?k@CeAKKEYI_@U??q@y@i@y@_@eAMk@WoBOu@g@yAw@qAWY{@q@}@g@??CcACGIG??I@,1.616,217
344,314,259,Ravenswood Ave & Lawrence Ave,Ravenswood Ave & Berteau Ave,-87.674237,-87.673567,41.96909,41.957921,wad_GvzbvO_MD}A@??@yCC_DC}CAyC?}C?oC??tMKj@AnACxFGj@?bA?lFKr@?dACfDCjAAn@AfAArFEn@?dAArFEt@AfAAtFGpBC??FhHF|H@`D?~A,1.607,335
35,47,258,Streeter Dr & Illinois St,State St & Kinzie St,-87.6122,-87.6277,41.891071,41.88918,ozt~FdwvuOA{B??eDD??@jABhFDvBDzBAl@@nB@xB?fABjD@dC@rD?fE@xB?X@|DJxG?T@rF@|@?rEBhG@nG??pACpAAnAAnACl@?`@?D?T?v@????{@,1.121,185
58,61,258,Marshfield Ave & Cortland St,Wood St & Milwaukee Ave,-87.668879,-87.672552,41.916017,41.907655,uvy~FnyavOA]Ak@Ac@A]C}@??dBAVAtCCdA?Z?`A?n@?vA?p@?Z?HAf@Ab@?lFCj@AxAC???hA?bAArABvF@hF@nB?lA@`A??vCCzCGv@CxA?`CC,0.886,185
74,110,258,Kingsbury St & Erie St,Dearborn St & Erie St,-87.64185116,-87.629318,41.89384315,41.893992,wku~Fjp|uOAkACgCA}CEcHAcEAwA@yG?OCoDCuBEwGAa@CuG?kBA{DAkA,0.645,132
511,116,258,Albany Ave & Bloomingdale Ave,Western Ave & Winnebago Ave,-87.70512646,-87.687051,41.91402671,41.915533,siy~Fd|hvOa@@aB?yDFwDJyAEwA@??AwB?oC?[AsB?}CCcA@{AAwB?sB?yAAW?uBAmB?[?iA?y@?g@A]AqA?aA?gA?eBAmFCiC?}@AiHAsD?sDC_C?g@?Q?c@?u@@oBAkB?u@A{@??~@?b@?l@Ab@?lAAJ?h@Ar@???BYFOVc@,1.303,310
28,118,257,Larrabee St & Menomonee St,Sedgwick St & North Ave,-87.64332,-87.638618,41.91468,41.910579,kmy~Fty|uO?j@??rCAtEIjHI^CV???A{@?o@DS?QAyA?eAAu@AuB?w@?m@?a@AoBAiA?W?]AoB??D?|AA,0.543,124
90,321,257,Millennium Park,Wabash Ave & 8th St,-87.62408432,-87.626106,41.8810317,41.871962,m{r~FlbyuOUAS?y@D_BR??G?MTApD@pC?X??fGKdDCrAEF?lBAlCEnC?nBArBChCCJ?fCAbBAJ?h@?vEEdFE,0.87,200
91,140,257,Clinton St & Washington Blvd,Dearborn Pkwy & Delaware Pl,-87.64117,-87.629928,41.88338,41.899007,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?OAoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA??u@@G@MIk@A}@?eA?yBAaCDEAc@@u@BI?Y?M?w@@O?Y@G?gD@MAiBAk@AgB?o@@c@@O@_A@aDFaD?kABuABw@@m@@w@?u@@i@@cA@{@Bi@@u@@oA@oA@y@@i@@cB@??A_BFQ?q@AwBAqB?_AAoB??G?GAaDB_B@wAB_A?q@?,1.708,344
284,36,257,Michigan Ave & Jackson Blvd,Franklin St & Jackson Blvd,-87.62408,-87.63532114,41.87785,41.87770796,ogr~FbbyuOwA@kDDmAD???^@pD@~CDhDDhC?V?`BBxE?`H??bCAzBC`GG??@lE?T@|C@rA?xB@NAdCArC??kD@,0.922,169
419,423,257,Lake Park Ave & 53rd St,University Ave & 57th St,-87.5864499,-87.59941433,41.79949429,41.79147573,m~b~FfvquO?bC?Z@X??v@EfFCxCD`ENrBJ`@BhAJNB~C^~AV~@HREV?jJrA???fC@hB@nCDhGAdD@xC@p@?vB@tC?lDB~CAdDB`DBhG,1.179,197
24,181,256,Fairbanks Ct & Grand Ave,LaSalle St & Illinois St,-87.62062,-87.63206,41.89186,41.890749,y~t~FzkxuO@|BJxG?T@rF@|@?rEBhG@nGDzHBfHBnG?f@??~CA??@e@AsA,0.708,119
35,99,256,Streeter Dr & Illinois St,Lake Shore Dr & Ohio St,-87.6122,-87.614492,41.891071,41.89257,ozt~FdwvuOA{B??eDD??@jABhFDvBDzBAl@@nB@xB?fABjD@dC??eDF???}J?mC?y@?_@CK,0.621,92
56,212,256,Desplaines St & Kinzie St,Wells St & Hubbard St,-87.64444785,-87.634262,41.88871604,41.889933,gkt~Fb`}uOA?mA???BuE?kA?sBCsB?s@AK?S?]?uC?w@@[?Y?e@E_CAe@?_@AyB?iEAQ@q@??gDD???uFCgBAsC,0.607,91
255,37,256,Indiana Ave & Roosevelt Rd,Dearborn St & Adams St,-87.623041,-87.62979104,41.867888,41.87935636,qip~FhayuOe@AmAAS?[?e@?cA?W?_@?{ABo@?gA@sBB{@@mA?aB?k@?mB@qBB}@@mA@Q@{B@oBBMAuA@W?}B?UAG?S?{B@}A@kDDmAD???^@pD@~CDhDDhC?V?`BBxE?xA,1.087,199
52,26,255,Michigan Ave & Lake St,McClurg Ct & Illinois St,-87.624117,-87.6173,41.886024,41.89102,m|s~FrcyuOeA@S@???cB@[?W?WLQBWAmEDsH?c@??[@S?E?{A@gAEG?g@EeD_@KAg@Ei@Iy@Ia@AoAI[COAgCC??@kB?mEEuD?iA,0.682,112
59,76,255,Wabash Ave & Roosevelt Rd,Lake Shore Dr & Monroe St,-87.625961,-87.616743,41.867227,41.880958,gfp~FfmyuO?]A}A?cA?Y?gC?K?KAuEAeA?k@?SA}A?qAAw@?aAAk@?_@?a@AgB?WAiAK]?g@Pi@??oBgB_@Y_@_@_@[s@o@s@k@aAe@s@Qg@Go@CoE@sDD}FDM?gDBeA@iGFm@?qCD{HDiC@yBBq@@gEB???]Aw@,1.353,192
91,106,255,Clinton St & Washington Blvd,State St & Pearson St,-87.64117,-87.628722,41.88338,41.897448,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?OAoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA?eA?cFAgH?mH?]??mBBe@BmBBa@@qA@yB@W?_@@y@?eBBG?W@K?S?E?gCByA@s@@[@SL_BCw@?U?E?a@?m@?oABoA@qA@qAB}CDs@?}@@m@?aDDs@@{@@k@@u@?m@@{@@w@?e@@i@?{@?M?_DD??BdB,1.721,387
199,133,255,Wabash Ave & Grand Ave,Kingsbury St & Kinzie St,-87.626937,-87.63850577,41.891738,41.88917683,c~t~FhsyuO@~EDzHBfHBnG?f@??~CA|@AR?R?|@CrA?nAA??BrG?L@JBpG?x@?xDAp@@P?hE@tA,0.768,143
254,249,255,Pine Grove Ave & Irving Park Rd,Montrose Harbor,-87.648043,-87.638181,41.954383,41.963982,iga_Gnv}uOAsBAoB?_@AqCC_C?YA}@?W?]AiA??_@FIDy@^yClAmAr@{C~@sBn@}A^iARcD`@{BH??yCc@_Ca@wBm@KAI@??C[k@yIa@wGI_Bg@_KEi@UoAWi@[c@_@]YQi@U??aAG,1.143,178
283,110,255,LaSalle St & Jackson Blvd,Dearborn St & Erie St,-87.631985,-87.629318,41.87817,41.893992,iir~FzrzuO?SC_FAcE?{ACqBEkE?Y??oBBe@@aB@}BBcCBsBDk@@eBFqBAyB@mBBe@BmBBa@@qA@yB@W?_@@y@?eBBG?W@K?S?E?gCByA@s@@[@SL_BCw@?U?E?a@?m@?oABoA@qA@qAB}CDs@?}@@m@???@~C?zC??_DB??AkA,1.424,348
292,240,255,Southport Ave & Clark St,Sheridan Rd & Irving Park Rd,-87.664199,-87.654406,41.957081,41.954245,wva_Gr|`vOE?c@AQEECEO??lE}B~@g@nE_Cf@YRKv@e@JG???sAAq@CgHCgD?gDA}FAs@@WAcCAaCAe@?{@CsA??v@A,0.676,104
51,192,254,Clark St & Randolph St,Canal St & Adams St,-87.63188991,-87.639904,41.88457623,41.879255,aqs~FfrzuO?d@@v@?^?r@@jD?l@@HAfF?x@@lF@~@?JAP@J??nAAp@AfA?N?^?d@?`BArAC`@?P?VA~AC|B?v@A~BCf@?^A???N?Z@fF?Z@^@fEAr@,0.773,159
56,217,254,Desplaines St & Kinzie St,May St & Fulton St,-87.64444785,-87.656001,41.88871604,41.886773,gkt~Fb`}uOt@At@EZ@rBAf@?p@A`@A??CrGAn@AjA?p@@p@@bC?V??B~EF`FBjF@fFBhFBhFAjF?~@,0.734,130
59,50,254,Wabash Ave & Roosevelt Rd,Clark St & Congress Pkwy,-87.625961,-87.63058454,41.867227,41.87593267,gfp~FfmyuO?]??W?cABO?W?_CBqB@??DzC?PEbC??_DBe@@y@?iDBa@?y@@{A@}CBmB@k@@iB@c@?qA@_@?sABU?mCDiA?_@???@X@xABnBBpB?zA@bE??hBApAA,0.97,211
75,195,254,Canal St & Jackson Blvd,Columbus Dr & Randolph St,-87.641052,-87.619521,41.878412,41.884728,_kr~Fpk|uOhA???AcH?aACuE?MAQ?_@AkDAM?a@??Y?c@?s@?m@?wADa@@iDB??YJY@Y?eBAmAAKA[S??Q?SAgGHyAJqA@o@A}A@kAEkA?GAYS[_@g@s@g@{@q@kASm@E]C{A?oD@uCD{BC{M?KAsB?}D?iBAa@?u@CkACg@EWOu@Oa@Ua@kDaDY_@GUC]@sA?u@DqGN_C?Kp@_HBS??F?V@fA@nAAP?Z?F?~BEd@???JHPD|DEVE??EG?i@?gE,1.968,376
125,91,254,Rush St & Hubbard St,Clinton St & Washington Blvd,-87.626293,-87.64117,41.890011,41.88338,att~FfoyuO@x@?N?N?^@zE??l@?`@?D?T?v@?~ABRLh@@bCAp@?rAEH?L?J???CfH?`B?^?^?~B?r@@xA?rA?z@?\?^@xA?n@?dB?H?dDBfBBRJZ`@|@f@~@h@~@DJDH^f@ZRNBRB???RBfA?jBAf@E|AAp@@|DBbD?X@bB??R?hFEf@?nDG,1.187,230
168,59,254,Michigan Ave & 14th St,Wabash Ave & Roosevelt Rd,-87.623727,-87.625961,41.864059,41.867227,{qo~Ff_yuO@z@?XC`DFhA?x@@V??yEDm@?iABaA?k@@qA????~@?p@@`@HZ?d@?j@@l@??aA@iA@??C{A?o@?I?K?O?S?mA,0.487,113
247,328,254,Shore Drive & 55th St,Ellis Ave & 58th St,-87.580715,-87.601334,41.795212,41.788746,scb~FlrpuO?^BxD?tCBpG@fH@hC@fBIPAd@@dB?`@??NB~C^~AV~@HREV?jJrA???fC@hB@nCDhGAdD@xC@p@?vB@tC?lDB~CAdDB`DBzH@fCBzD??xCA|BCTAr@?N?bDC,1.469,287
340,349,254,Clark St & Wrightwood Ave,Halsted St & Wrightwood Ave,-87.643118,-87.649077,41.929546,41.929143,ck|~Ftx|uOLb@VrARlARrBRfDDlD?dC?lB?x@?v@?|B@j@,0.311,91
91,383,253,Clinton St & Washington Blvd,Ashland Ave & Harrison St,-87.64117,-87.66724564,41.88338,41.87429061,ajs~Fpl|uOb@?hGGbCC|BEbCAtBC|BEbCA~FI??AkBAcC??xD???HFDTBhE?ZT|B?P@x@?`A?d@BdFCdBS`GGnDDdJAbD@d@DlG@zCC|A?VQhLEfASrCe@pFCr@GnAAvALzU@tA@pC??QnCKhJElAS~C???dB?`@??bAAt@?r@?~@C`AA|@CZA^????T@vA,2.155,251
211,199,253,St. Clair St & Erie St,Wabash Ave & Grand Ave,-87.622663,-87.626937,41.894448,41.891738,gou~F`yxuOx@ApAAlACvA@bA?dDG???T@rF@|@?rEBhG?n@,0.407,74
345,328,253,Lake Park Ave & 56th St,Ellis Ave & 58th St,-87.587782,-87.601334,41.793242,41.788746,swa~Fr~quO?T??jJrA???fC@hB@nCDhGAdD@xC@p@?vB@tC?lDB~CAdDB`DBzH@fCBzD??xCA|BCTAr@?N?bDC,0.987,187
76,199,252,Lake Shore Dr & Monroe St,Wabash Ave & Grand Ave,-87.616743,-87.626937,41.880958,41.891738,{zr~F~swuO@v@?\?t@?^@dB@nC?hA?pA?zA@`B?X??[?QKaA?M?{AMi@E}AM_@?cB?gA@g@@Q@a@?[?I@UAK?G@E?mFDK?Y?{A?k@@[@S?E?{A@gAEG?g@EeD_@KAg@Ei@Iy@Ia@AoAI[COAgCCaB@y@@???X@|DJxG?T@rF@|@?rEBhG?n@,1.309,230
176,181,252,Clark St & Elm St,LaSalle St & Illinois St,-87.631253,-87.63206,41.903233,41.890749,qew~FhnzuO?^@tC@`C?^??vCE\?fAA|ACV?Z?f@?fA?|ACbDC`ACvCCf@AnCCp@?jAA??rBAX?x@?nAEnAAz@?TAP?x@?`DEv@?V?TAx@?rAAjAA~CA??@e@AsA,0.969,206
180,176,252,Ritchie Ct & Banks St,Clark St & Elm St,-87.626402,-87.631253,41.906782,41.903233,q|w~F~oyuOCqD??~@M~B_@bAQnAMf@EhCKj@E??@jB?r@?jBBfBB|E@n@?|A@hA@r@?X?hB??~CC???rC@nB,0.621,142
77,164,251,Clinton St & Madison St,Franklin St & Lake St,-87.641066,-87.6355,41.882242,41.885837,}bs~Fjl|uOhAAbCC|BE??EaH??wB@Y@mB@_GB??AoCE{A?GAqC@yB?S?_@?QAgA@_F??}BB_C@{BBuB@K@Q?,0.776,127
90,7,251,Millennium Park,Field Blvd & South Water St,-87.62408432,-87.61751655,41.8810317,41.88634906,m{r~FlbyuOUAS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWB??B[NU@O?U@{A?aA??D[Dg@?IEi@Eq@@{B?g@A_@?M@_B@I?MAI?sAA[AoC?c@EwEAaAEq@EW??KDMDeCB_@?S????[EqDAI??CGKE_@?W?kBBKF??CfA?jA?v@?RAL,0.864,211
91,125,251,Clinton St & Washington Blvd,Rush St & Hubbard St,-87.64117,-87.626293,41.88338,41.890011,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?OAoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA?eA?cFAgH?mH?]??mBBe@BmBBa@@qA@yB@W?_@@y@?eBBG?W@K?S?E?gCByA@s@@[@SL_BCw@?U?E?a@?m@???A{E?_@?O?OAy@,1.269,263
177,465,251,Theater on the Lake,Marine Dr & Ainslie St,-87.630834,-87.650154,41.926277,41.9716,yu{~FrkzuOC]e@No@XiDlB{CpA??mALsAHmD@eNMg@@cACk@@q@DiBTeARqAZgC~@sBpA}AlAmBrB{@hAeFvHOTW^i@z@gA~AcArAaAfAs@n@eAz@u@h@sAbAw@f@iAj@}B~@uB`AODm@XcEjBkDvAa@Lu@`@wB~@aD|A[N{GdDsDjBMFgFnCgA`@gATc@DgB?aAEm@?mCAiC@mA@a@B[Bu@HkARy@PuBf@{C~@sBn@}A^iARcD`@{BHeB?yBHuAFsALQBUB{H`A[DwInAMBMBK@_IfA[D??gBAs@@g@CuAQeAUUGM???@TEVFj@ZdFNbCHLBT??oDn@]H{@TaATYHgAVg@L,3.496,270
196,91,251,Cityfront Plaza Dr & Pioneer Ct,Clinton St & Washington Blvd,-87.622105,-87.64117,41.890252,41.88338,aut~FdtxuOJ?L?hBA??B?JGDKBOCUIKIC@O?M?QAiD??dBLd@DJ@l@FdAJp@J??APm@zGSnCC`EAjA?t@?rBHj@Rj@PTh@h@t@p@x@v@DBDH`@l@R~@Bj@?fAAj@?^EhL?b@@zB@lCBnC@fE?dBAnDB`BBZXz@tAjCr@jAb@h@ND\@L?bA@??XGZGxABZ@??@J?T?RBxD?h@?rA?|D??k@?qEBI@??BbD?X@bB??R?hFEf@?nDG,1.726,317
89,59,250,Financial Pl & Congress Pkwy,Wabash Ave & Roosevelt Rd,-87.63310582,-87.625961,41.87500913,41.867227,wuq~FpyzuOkBB??AmG@mEAgAAaC?{AAkB?{@?k@?aB??bBAf@Ax@A`@?V?tCA`@Ar@A|CCzAAvDAh@?`@?pBAr@Ar@Af@A|EC|@AfAATA???[C{A?o@?I?K?O?S?mA,0.959,193
91,53,250,Clinton St & Washington Blvd,Wells St & Erie St,-87.64117,-87.634195,41.88338,41.893832,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?OAoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA??u@@G@MIk@A}@?eA?yBAaCDEAc@@u@BI?Y?M?w@@O?Y@G?gD@MAiBAk@AgB?o@@c@@O@_A@aDFaD?kABuABw@@m@@w@?u@@i@@cA@??@`@DvG??`@?,1.309,258
128,214,250,Damen Ave & Chicago Ave,Damen Ave & Grand Ave,-87.67722,-87.67686,41.895769,41.89122,qwu~FzlcvO`ACj@?l@Ab@?t@AL?dAAbBCtAA`BCrAAlACdACf@?X?,0.314,60
43,85,249,Michigan Ave & Washington St,Michigan Ave & Oak St,-87.62464914,-87.62377664,41.88389277,41.90096039,ims~FddyuOL?pB?xDGf@An@A`@?h@?l@A`@?r@A???e@QAi@AS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWBqBFqABaABgB?gA@S@K?]@I?yC?kA?E?UEI?MCUGGAiBYe@KOCKA_AMKCWCYCK?Q?K?kADS?W?G?]@cCBG@M?y@@sA@_A@[@aA@sA@mA@_A?a@@}@?_DDy@?g@@i@Aq@EOCy@?e@EI?w@IaAGc@?y@@gD@w@@a@?W@U@U@KA??i@EoBA?q@,1.617,359
91,26,249,Clinton St & Washington Blvd,McClurg Ct & Illinois St,-87.64117,-87.6173,41.88338,41.89102,ajs~Fpl|uOb@???@K??EQ@sB@wBDO?OAoCE{A?GAqC@yB?S?_@?QAgA@_FAuG?MAeF?aA??u@@G@MIk@A}@?eA?yBAaCDEAc@@u@BI?Y?M?w@@O?Y@G?gD@MAiBAk@AgB?o@@c@@O@_A@aDF??CuG?{EAgACsDAkCCqF?O?G?UCyFAwEAw@IgG?OCaB?uDAyBAs@A]@kB?mEEuD?iA,1.777,320
91,342,249,Clinton St & Washington Blvd,Wolcott Ave & Polk St,-87.64117,-87.673688,41.88338,41.871262,ajs~Fpl|uOb@?hGGbCC|BEbCAtBC|BEbCA~FI??AkBAcC??xD???HFDTBhE?ZT|B?P@x@?`A?d@BdFCdBS`GGnDDdJAbD@d@DlG@zCC|A?VQhLEfASrCe@pFCr@GnAAvALzU@tA@pC@lCH~U@n@BhKPvU@Z?L??Q`CCzAWzGS`B??EfC?R??rAAfA?V?~@?v@Af@?PApAA~@Ab@At@AP?bAEV?hBCx@ArAAf@?pDEN?P?lAC~@AlAA??B_@?e@AQ?g@?QAmCAiAEiD??_CBS@m@?c@@S?S@sA@y@@,3.259,405
182,212,249,Wells St & Elm St,Wells St & Hubbard St,-87.634324,-87.634262,41.903222,41.889933,afw~Ffb{uOcCD???mBAc@?kAAiA??xBC`@?vCE\?fAA|ACV?Z?f@?fA?|ACbDC`ACvCCf@AnCCp@?jAA??rBAX?x@?nAEnAAz@?TAP?x@?`DEv@?V?TAx@?rAAjAA~CA|@AR?R?|@C???bD?rB?l@,1.165,220
220,268,249,Hampden Ct & Diversey Pkwy,Lake Shore Dr & North Blvd,-87.642385,-87.626804,41.93262,41.911722,y}|~Flt|uOq@B??A}BCgBCkEAaBAeB??j@a@PSj@w@PYLUTc@b@w@r@uAT]n@m@f@a@d@[p@_@vBuAnBoAb@]|EyCdCqApCuA^Of@W~As@TKZM??M{AI_AAOCUQsBGi@??~@[f@WpBkAdD_B`ASpOeDjHcA|AYbCi@rCu@zAe@vDuA|Ao@??hAU`Ae@bA[TGj@Ij@G??zAMnD]n@Il@SPI`@UvAq@@?,1.881,229
322,328,249,Kimbark Ave & 53rd St,Ellis Ave & 58th St,-87.594747,-87.601334,41.799568,41.788746,{}b~FbjsuO?r@@tDBhC??jB@xD@rCGjCA|GGN?dJKdJE??AdDB`DBzH@fCBzD??xCA|BCTAr@?N?bDC,1.083,217
59,341,248,Wabash Ave & Roosevelt Rd,Adler Planetarium,-87.625961,-87.607267,41.867227,41.866095,gfp~FfmyuO?]A}A?cA?Y?gC?K?KAuEAeA?k@?SA}A?qAAw@?aAAk@?_@??n@OhCk@vA[`AU??RSHE|A]JEJODa@?iAAq@@_@?uA?kB?{@?q@?IAuB?oDCe@?]?gAAwBC]?_@??O?I?kA?c@CYGIEQEGEGA???}@?o@?k@?e@?YIgN?W?OKmO,1.151,251
67,13,248,Sheffield Ave & Fullerton Ave,Wilton Ave & Diversey Pkwy,-87.65370804,-87.65268082,41.92560188,41.93250008,_r{~F`z~uOaA?oA@uABsABuDFc@?wCDkEBq@@Q@sA???CsB?[CcB??oGFe@BQ?,0.537,144
77,212,248,Clinton St & Madison St,Wells St & Hubbard St,-87.641066,-87.634262,41.882242,41.889933,}bs~Fjl|uOhAAbCC|BE??EaH??wB@Y@mB@_GBm@He@BeC@c@?k@?qEBI@qABeCDeCHU@mDD{@Ba@?O?I????Y?e@E_CAe@?_@AyB?iEAQ@q@??gDD???uFCgBAsC,1.132,168
94,118,248,Clark St & Armitage Ave,Sedgwick St & North Ave,-87.636282,-87.638618,41.918306,41.910579,aez~F~m{uOMg@??ZOLIZQJGr@a@~@g@z@g@lBeANI`@SRKpBeANI|@e@b@Sv@a@dB}@l@]LIr@_@LE^UZQj@]??Nd@JLVVjBDtBCn@AlA@??@lBGR?x@?t@@x@AbEB|A?^?`A@rA?`B@l@?z@@`B??RAD?|AA,0.881,179
177,117,247,Theater on the Lake,Wilton Ave & Belmont Ave,-87.630834,-87.65304,41.926277,41.94018,yu{~FrkzuOC]e@No@XiDlB{CpA??mALsAHmD@eNMg@@cACk@@q@DiBTeARqAZgC~@sBpA}AlAmBrB{@hAeFvHOTW^i@z@??uAlAeD|C}@z@QRSL??LPHJDLFPHXNn@PdAJjA@x@@dA?R?lA@j@?dD@h@?vF@x@@vA?~A@bB?V?n@BxH@~@B`H@|@?fA?lA@z@?X@xB?dB@x@BtG?dB@R?xB??iJH??AwB?yB??tAE~DCd@A,2.245,322
196,174,247,Cityfront Plaza Dr & Pioneer Ct,Canal St & Madison St,-87.622105,-87.639833,41.890252,41.882091,aut~FdtxuOJ?L?hBA??B?JGDKBOCUIKIC@O?M?QAiD??dBLd@DJ@l@FdAJp@J??APm@zGSnCC`EAjA?t@?rBHj@Rj@PTh@h@t@p@x@v@DBDH`@l@R~@Bj@?fAAj@?^EhL?b@@zB@lCBnC@fE?dBAnDB`BBZXz@tAjCr@jAb@h@ND\@L?bA@??XGZGxABZ@??@JnAAp@AfA?N?^?d@?`BArAC`@???FrH?R@x@?rC??i@?,1.583,300
232,254,247,Pine Grove Ave & Waveland Ave,Pine Grove Ave & Irving Park Rd,-87.646303,-87.648043,41.949275,41.954383,ye`_Gpl}uOaBz@wEdCeDdBMFWBoE@yIH???A,0.387,106
296,177,247,Broadway & Belmont Ave,Theater on the Lake,-87.645451,-87.630834,41.940106,41.926277,il~~F`g}uOAi@?o@?WAcB?_BAwAAy@?wFAi@?eDAk@?mA?SAeAAy@KkAQeA??f@_@h@U??d@o@h@_AfAiCv@qAv@eBj@}@R[PWbFuHfAoAz@y@h@_@h@g@bBcAh@Wp@YxAg@vA[nBWr@E^Az@?d@?d@@pQDdBEbBOlAS??rBEzC@n@Ax@ETE??OeBE_@KgA,1.513,164
300,177,247,Broadway & Barry Ave,Theater on the Lake,-87.644095,-87.630834,41.937725,41.926277,i}}~Fp~|uOG{LI_N??n@A`A?f@AlAA`EEzBG|BC|DEH?tA???j@a@PSj@w@PYLUTc@b@w@r@uAT]n@m@f@a@d@[p@_@vBuAnBoAb@]|EyCdCqApCuA^Of@W~As@TKZM??M{AI_AAOCUQsBGi@OeBE_@KgA,1.3,209
370,42,247,Calumet Ave & 21st St,Wabash Ave & Cermak Rd,-87.61915374,-87.626488,41.85418425,41.852619,ssm~F~axuO[???CbDCbD??|FCP????`D@tCBbD@|@?|ABtIDvC@h@ArAA`@??X?BuA?c@,0.561,141
69,160,246,Damen Ave & Pierce Ave,Campbell Ave & North Ave,-87.67769193,-87.689556,41.90939601,41.910535,ulx~FnpcvO@q@??a@AI?[?{@@aA@U????`@@xAA`A?RBnCBrC?hCDfE@jCBrFBnF@pFBtC?f@?l@?V@VGT@zD?|D@r@??e@?,0.732,168
76,284,246,Lake Shore Dr & Monroe St,Michigan Ave & Jackson Blvd,-87.616743,-87.62408,41.880958,41.87785,{zr~F~swuO@v@?\?t@??~NM???`@?zA?vB?`@?fA?N@lA?h@?d@?vB??|AA^?pAAT?n@A`CA??RF\VHJDJHh@BjE@hC@vAFj@RhC??uA@W?}B?UAG?S?{B@E?,0.861,156
90,99,246,Millennium Park,Lake Shore Dr & Ohio St,-87.62408432,-87.614492,41.8810317,41.89257,m{r~FlbyuOUAS?sAG_@@o@?G?U?oEDcBDM@M@o@Dk@BWBqBFqABaABgB?gA@S@K?]@I?yC?kA?E?UEI?MCUGGAiBYe@KOCKA_AMKCWCYCK?Q?K?kADS?W?G?]@cCBG@M?y@@sA@??CuGEeJAsB@[KqN?}J?mC?y@?_@CK,1.29,235
195,7,246,Columbus Dr & Randolph St,Field Blvd & South Water St,-87.619521,-87.61751655,41.884728,41.88634906,sqs~F~dxuO?fE??c@?uEByC@Q?m@?cB?k@?OC??T_G?e@LwD@wA@e@@O??`A?HDPBRJJ?`A????NBfB?xCBX@D??BFJB~@AR?j@A`@?JC@C??DM?G?U?iB?QAqC?S?[EqDAI??CGKE_@?W?kBBKF??CfA?jA?v@?RAL,0.916,241
